t,C1,daily_theo,municipio
145.30465232616308,22.490358062559842,0.05586071535848584,Itaperucu
145.46123061530764,22.499129644049685,0.05618095525787166,Itaperucu
145.61780890445223,22.50795175806823,0.056506167246530646,Itaperucu
145.7743871935968,22.516825183602677,0.0568363671112437,Itaperucu
145.93096548274136,22.525750702847258,0.057171570340593884,Itaperucu
146.08754377188595,22.5347291004157,0.05751179214403922,Itaperucu
146.2441220610305,22.543761163280216,0.057857047441907554,Itaperucu
146.40070035017507,22.55284768072532,0.05820735085458073,Itaperucu
146.55727863931966,22.561989444299893,0.05856271669152157,Itaperucu
146.71385692846422,22.571187247767483,0.058923158940148254,Itaperucu
146.8704352176088,22.5804418870549,0.059288691254551044,Itaperucu
147.02701350675338,22.58975416019893,0.05965932694405513,Itaperucu
147.18359179589794,22.599124867291245,0.060035078961630274,Itaperucu
147.3401700850425,22.608554810421488,0.060415959892144024,Itaperucu
147.4967483741871,22.618044793618424,0.06080198194046565,Itaperucu
147.65332666333165,22.6275956227892,0.061193156919415036,Itaperucu
147.80990495247624,22.637208105656672,0.061589496237561436,Itaperucu
147.9664832416208,22.64688305169473,0.06199101088687242,Itaperucu
148.12306153076537,22.656621272061663,0.062397711430213665,Itaperucu
148.27963981990996,22.66642357953148,0.06280960798870125,Itaperucu
148.43621810905452,22.67629078842314,0.06322671022890679,Itaperucu
148.59279639819908,22.686223714527777,0.06364902734991942,Itaperucu
148.74937468734367,22.696223175033712,0.06407656807026496,Itaperucu
148.90595297648824,22.706289988449402,0.06450934061468114,Itaperucu
149.0625312656328,22.716424974524163,0.06494735270075866,Itaperucu
149.2191095547774,22.726628954225085,0.06539061152316099,Itaperucu
